RowID,ProductID,ProductName,Category,Price_SAR,Unit,City,BuyerName,StoreType,QuantityOrdered,OrderDate,revenue
598,P7712,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Cafe_122,Cafe,94,10/16/2025,6110
599,P5866,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Cafe_73,Cafe,52,9/10/2025,2340
600,P6243,Coffee Scale Digital,Accessories,150,Piece,Mecca,Mecca_Cafe_242,Cafe,74,6/30/2025,11100
601,P9294,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Cafe_77,Cafe,52,4/26/2025,2340
602,P2020,V60 Dripper Set,Drip Tools,110,Set,Hail,Hail_Cafe_175,Cafe,70,2/14/2025,7700
603,P8419,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Mall_245,Mall,24,9/11/2025,1560
604,P5815,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Retail Shop_28,Retail Shop,28,1/17/2026,3080
605,P2403,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Mall_14,Mall,32,5/23/2025,4800
606,P2808,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Mall_167,Mall,59,12/9/2025,4425
607,P6317,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Cafe_163,Cafe,10,2/14/2025,1500
608,P1466,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Retail Shop_294,Retail Shop,41,3/24/2025,2665
609,P2231,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Mall_36,Mall,20,11/9/2025,690
610,P4188,Espresso Tamper 58mm,Espresso Tools,95,Piece,Abha,Abha_Retail Shop_65,Retail Shop,22,6/20/2025,2090
611,P5142,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Retail Shop_244,Retail Shop,23,12/25/2025,2760
612,P3384,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Retail Shop_21,Retail Shop,76,12/17/2025,11400
613,P6892,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Mall_88,Mall,37,9/7/2025,2775
614,P9271,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Retail Shop_152,Retail Shop,95,10/19/2025,3277.5
615,P4929,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Cafe_31,Cafe,60,11/23/2025,2280
616,P3990,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Mall_93,Mall,48,1/4/2026,8640
617,P3219,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Retail Shop_39,Retail Shop,97,11/14/2025,11640
618,P8182,Gooseneck Kettle 1L,Drip Tools,180,Piece,Mecca,Mecca_Cafe_246,Cafe,89,2/20/2025,16020
619,P2201,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Retail Shop_105,Retail Shop,69,7/29/2025,2622
620,P2487,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Retail Shop_147,Retail Shop,85,7/14/2025,3230
621,P7176,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Cafe_55,Cafe,28,10/28/2025,1820
622,P7181,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Retail Shop_202,Retail Shop,99,11/12/2025,3415.5
623,P8491,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Retail Shop_206,Retail Shop,97,2/12/2026,11640
624,P9595,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Cafe_11,Cafe,19,7/8/2025,655.5
625,P9431,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Cafe_74,Cafe,5,9/22/2025,600
626,P8112,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Cafe_261,Cafe,54,1/13/2026,3510
627,P8805,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Mall_135,Mall,48,6/20/2025,2160
628,P7235,Espresso Tamper 58mm,Espresso Tools,95,Piece,Abha,Abha_Mall_196,Mall,78,6/1/2025,7410
629,P4748,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Retail Shop_271,Retail Shop,37,9/28/2025,2775
630,P8309,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Tabuk,Tabuk_Retail Shop_196,Retail Shop,32,12/15/2025,2400
631,P7097,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Retail Shop_278,Retail Shop,74,7/3/2025,11100
632,P5145,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Retail Shop_14,Retail Shop,36,9/8/2025,2340
633,P9653,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Mall_300,Mall,81,9/6/2025,3645
634,P1503,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Cafe_229,Cafe,66,3/4/2025,4290
635,P7731,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Mall_32,Mall,80,10/4/2025,3600
636,P4360,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Retail Shop_132,Retail Shop,98,6/19/2025,9310
637,P5231,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Abha,Abha_Cafe_171,Cafe,64,4/23/2025,2432
638,P2282,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Mall_261,Mall,100,4/29/2025,12000
639,P8123,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Retail Shop_240,Retail Shop,37,11/18/2025,1406
640,P9816,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Mall_6,Mall,93,2/5/2026,8835
641,P8567,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Mall_11,Mall,52,2/18/2025,3900
642,P8787,Gooseneck Kettle 1L,Drip Tools,180,Piece,Hail,Hail_Retail Shop_51,Retail Shop,79,8/14/2025,14220
643,P2882,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Cafe_230,Cafe,44,3/28/2025,7920
644,P5265,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Cafe_161,Cafe,43,10/21/2025,1483.5
645,P6483,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Retail Shop_184,Retail Shop,70,8/1/2025,5250
646,P4813,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Retail Shop_18,Retail Shop,22,9/30/2025,3960
647,P6276,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Mall_121,Mall,74,3/28/2025,2553
648,P2452,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Cafe_241,Cafe,61,8/23/2025,2745
649,P9977,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Retail Shop_126,Retail Shop,83,4/3/2025,9960
650,P1334,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Retail Shop_25,Retail Shop,47,7/10/2025,2115
651,P6423,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Mall_39,Mall,89,3/14/2025,6675
652,P7727,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Qassim,Qassim_Cafe_24,Cafe,67,12/2/2025,2311.5
653,P4477,Coffee Scale Digital,Accessories,150,Piece,Mecca,Mecca_Retail Shop_5,Retail Shop,6,2/3/2026,900
654,P5790,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Retail Shop_205,Retail Shop,7,6/24/2025,665
655,P4399,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Mall_7,Mall,92,8/9/2025,5980
656,P7329,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Retail Shop_91,Retail Shop,44,4/3/2025,1518
657,P9979,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Medina,Medina_Retail Shop_186,Retail Shop,45,2/16/2025,1710
658,P2412,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Retail Shop_105,Retail Shop,27,10/18/2025,2565
659,P5507,Espresso Tamper 58mm,Espresso Tools,95,Piece,Tabuk,Tabuk_Mall_139,Mall,23,1/3/2026,2185
660,P7876,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Retail Shop_125,Retail Shop,27,2/21/2025,1755
661,P9542,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Qassim,Qassim_Mall_106,Mall,32,6/9/2025,2400
662,P9898,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_140,Retail Shop,87,11/21/2025,5655
663,P9023,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Retail Shop_234,Retail Shop,91,7/3/2025,3458
664,P6633,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Cafe_228,Cafe,53,5/7/2025,1828.5
665,P4666,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Cafe_127,Cafe,20,11/12/2025,3000
666,P9131,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Retail Shop_48,Retail Shop,21,7/23/2025,1365
667,P1257,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Cafe_92,Cafe,28,7/12/2025,1260
668,P5576,Gooseneck Kettle 1L,Drip Tools,180,Piece,Mecca,Mecca_Mall_266,Mall,37,3/3/2025,6660
669,P8759,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Cafe_10,Cafe,33,8/1/2025,2475
670,P3867,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Medina,Medina_Cafe_34,Cafe,56,2/23/2025,4200
671,P2618,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Mall_101,Mall,88,10/31/2025,3960
672,P5197,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Mall_229,Mall,47,3/9/2025,2115
673,P8989,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Cafe_129,Cafe,83,6/29/2025,5395
674,P8014,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Mall_172,Mall,70,4/10/2025,2660
675,P7744,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Cafe_47,Cafe,82,4/7/2025,2829
676,P4960,Espresso Tamper 58mm,Espresso Tools,95,Piece,Tabuk,Tabuk_Mall_180,Mall,80,5/30/2025,7600
677,P8343,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Retail Shop_115,Retail Shop,47,9/24/2025,8460
678,P4148,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Cafe_129,Cafe,51,6/16/2025,9180
679,P4011,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Cafe_235,Cafe,42,10/9/2025,1890
680,P6404,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Cafe_295,Cafe,100,6/28/2025,9500
681,P7078,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Retail Shop_295,Retail Shop,10,5/21/2025,750
682,P4967,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Cafe_212,Cafe,67,8/23/2025,8040
683,P2981,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Mall_68,Mall,85,10/14/2025,8075
684,P9951,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Retail Shop_293,Retail Shop,51,10/18/2025,9180
685,P8554,Espresso Tamper 58mm,Espresso Tools,95,Piece,Abha,Abha_Mall_229,Mall,69,11/19/2025,6555
686,P3962,Gooseneck Kettle 1L,Drip Tools,180,Piece,Tabuk,Tabuk_Mall_48,Mall,26,6/27/2025,4680
687,P2100,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Mall_299,Mall,84,4/23/2025,7980
688,P9423,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Mall_62,Mall,52,10/27/2025,3900
689,P9880,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Cafe_61,Cafe,5,3/2/2025,750
690,P8623,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Abha,Abha_Cafe_62,Cafe,52,7/15/2025,1976
691,P1124,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Cafe_114,Cafe,31,2/17/2025,1178
692,P3396,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Mall_168,Mall,38,1/10/2026,2470
693,P9694,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Cafe_243,Cafe,6,11/29/2025,270
694,P8728,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Mall_108,Mall,49,6/30/2025,4655
695,P8492,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Cafe_186,Cafe,83,8/12/2025,9130
696,P5621,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Cafe_280,Cafe,66,4/16/2025,2277
697,P7953,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Mall_141,Mall,15,5/17/2025,2700
698,P3837,Espresso Tamper 58mm,Espresso Tools,95,Piece,Abha,Abha_Cafe_264,Cafe,42,3/13/2025,3990
699,P5037,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Cafe_199,Cafe,33,10/11/2025,2475
700,P9955,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Medina,Medina_Retail Shop_218,Retail Shop,43,6/16/2025,1634
701,P9261,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Cafe_146,Cafe,93,5/24/2025,8835
702,P2614,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Retail Shop_228,Retail Shop,74,8/8/2025,11100
703,P8162,V60 Dripper Set,Drip Tools,110,Set,Qassim,Qassim_Cafe_149,Cafe,75,1/27/2026,8250
704,P2762,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Retail Shop_108,Retail Shop,16,7/10/2025,720
705,P7444,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Mall_123,Mall,25,7/4/2025,1625
706,P6758,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Mall_254,Mall,72,1/3/2026,10800
707,P4757,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Cafe_261,Cafe,92,11/14/2025,10120
708,P1776,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Mall_137,Mall,57,6/22/2025,2166
709,P9207,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Cafe_252,Cafe,15,5/8/2025,570
710,P2755,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Retail Shop_7,Retail Shop,36,12/9/2025,1368
711,P6943,Gooseneck Kettle 1L,Drip Tools,180,Piece,Riyadh,Riyadh_Retail Shop_246,Retail Shop,53,10/26/2025,9540
712,P6366,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Medina,Medina_Mall_14,Mall,80,2/4/2026,6000
713,P4193,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Retail Shop_253,Retail Shop,24,1/23/2026,2880
714,P5873,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Retail Shop_235,Retail Shop,72,2/16/2025,12960
715,P9929,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Mall_43,Mall,15,8/26/2025,570
716,P4307,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Cafe_3,Cafe,23,1/3/2026,793.5
717,P4843,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Mall_213,Mall,80,11/18/2025,12000
718,P6608,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Retail Shop_226,Retail Shop,25,8/3/2025,1125
719,P8465,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Cafe_10,Cafe,72,3/6/2025,6840
720,P3148,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Cafe_152,Cafe,89,5/4/2025,10680
721,P8565,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Mall_10,Mall,28,4/30/2025,3080
722,P5475,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Mall_135,Mall,66,6/29/2025,7920
723,P6848,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Cafe_41,Cafe,75,8/14/2025,5625
724,P7416,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Mall_25,Mall,30,2/28/2025,2850
725,P3868,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_248,Mall,18,5/18/2025,1980
726,P4603,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Retail Shop_245,Retail Shop,57,12/23/2025,4275
727,P4231,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Cafe_237,Cafe,96,7/26/2025,3648
728,P9580,Gooseneck Kettle 1L,Drip Tools,180,Piece,Khobar,Khobar_Retail Shop_203,Retail Shop,77,11/26/2025,13860
729,P1518,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Cafe_32,Cafe,17,1/31/2026,586.5
730,P5773,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Retail Shop_165,Retail Shop,87,3/11/2025,3001.5
731,P2293,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Cafe_263,Cafe,49,12/4/2025,3185
732,P3333,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Mall_171,Mall,63,12/27/2025,2394
733,P7223,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Tabuk,Tabuk_Mall_112,Mall,12,8/17/2025,414
734,P7447,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Cafe_112,Cafe,94,7/18/2025,3572
735,P5927,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Abha,Abha_Cafe_243,Cafe,47,4/11/2025,3055
736,P3556,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Khobar,Khobar_Cafe_160,Cafe,64,3/12/2025,4160
737,P5767,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Retail Shop_24,Retail Shop,22,9/19/2025,759
738,P1087,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Mall_173,Mall,42,11/29/2025,4620
739,P2670,V60 Dripper Set,Drip Tools,110,Set,Medina,Medina_Mall_267,Mall,22,10/25/2025,2420
740,P8405,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Retail Shop_95,Retail Shop,63,2/18/2025,4725
741,P9945,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Riyadh,Riyadh_Mall_40,Mall,84,8/7/2025,10080
742,P9729,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Mall_289,Mall,40,6/29/2025,2600
743,P6349,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Cafe_27,Cafe,26,12/16/2025,897
744,P2645,V60 Dripper Set,Drip Tools,110,Set,Hail,Hail_Mall_113,Mall,33,7/31/2025,3630
745,P8391,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Retail Shop_20,Retail Shop,85,9/4/2025,12750
746,P1056,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_8,Mall,60,7/2/2025,6600
747,P5312,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Cafe_65,Cafe,73,3/15/2025,2518.5
748,P1621,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Retail Shop_94,Retail Shop,72,7/10/2025,10800
749,P1557,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Retail Shop_157,Retail Shop,71,7/28/2025,4615
750,P4927,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Cafe_38,Cafe,41,1/29/2026,4510
751,P6552,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Retail Shop_292,Retail Shop,88,1/7/2026,6600
752,P2806,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Mall_57,Mall,94,5/23/2025,11280
753,P5295,Gooseneck Kettle 1L,Drip Tools,180,Piece,Hail,Hail_Cafe_100,Cafe,57,9/16/2025,10260
754,P9434,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Mall_214,Mall,97,1/15/2026,4365
755,P4963,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Mall_121,Mall,41,10/29/2025,2665
756,P5221,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Khobar,Khobar_Mall_75,Mall,86,3/24/2025,5590
757,P1925,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Mall_285,Mall,76,3/13/2025,7220
758,P2721,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Mecca,Mecca_Cafe_243,Cafe,79,4/26/2025,3555
759,P7426,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Retail Shop_112,Retail Shop,94,5/8/2025,10340
760,P9220,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Khobar,Khobar_Retail Shop_198,Retail Shop,68,10/4/2025,8160
761,P7551,Gooseneck Kettle 1L,Drip Tools,180,Piece,Jeddah,Jeddah_Retail Shop_269,Retail Shop,59,9/25/2025,10620
762,P7907,Gooseneck Kettle 1L,Drip Tools,180,Piece,Riyadh,Riyadh_Cafe_263,Cafe,36,9/22/2025,6480
763,P2623,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Mall_176,Mall,65,5/22/2025,4875
764,P2171,V60 Dripper Set,Drip Tools,110,Set,Hail,Hail_Cafe_149,Cafe,13,11/19/2025,1430
765,P8807,V60 Dripper Set,Drip Tools,110,Set,Hail,Hail_Retail Shop_237,Retail Shop,22,11/19/2025,2420
766,P9955,Coffee Scale Digital,Accessories,150,Piece,Khobar,Khobar_Mall_289,Mall,88,1/27/2026,13200
767,P7026,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Mall_213,Mall,54,1/29/2026,2430
768,P3517,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Qassim,Qassim_Mall_110,Mall,84,8/24/2025,10080
769,P4133,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Abha,Abha_Mall_182,Mall,9,9/14/2025,342
770,P9207,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Retail Shop_5,Retail Shop,49,5/12/2025,4655
771,P2756,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Mall_101,Mall,32,6/8/2025,3840
772,P1904,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Retail Shop_124,Retail Shop,93,2/13/2026,3208.5
773,P7371,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Retail Shop_189,Retail Shop,48,10/10/2025,1824
774,P6570,V60 Dripper Set,Drip Tools,110,Set,Medina,Medina_Mall_76,Mall,25,7/31/2025,2750
775,P9706,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Cafe_75,Cafe,93,4/22/2025,6045
776,P5081,Gooseneck Kettle 1L,Drip Tools,180,Piece,Tabuk,Tabuk_Retail Shop_130,Retail Shop,23,9/24/2025,4140
777,P4364,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Mall_206,Mall,60,8/2/2025,4500
778,P5314,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Cafe_182,Cafe,10,1/8/2026,950
779,P4379,Espresso Tamper 58mm,Espresso Tools,95,Piece,Khobar,Khobar_Retail Shop_33,Retail Shop,62,8/2/2025,5890
780,P3689,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Retail Shop_15,Retail Shop,64,8/3/2025,4160
781,P4166,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Mall_218,Mall,11,12/1/2025,495
782,P1754,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Cafe_129,Cafe,11,3/18/2025,1980
783,P3113,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Dammam,Dammam_Retail Shop_6,Retail Shop,12,12/4/2025,414
784,P7193,Coffee Scale Digital,Accessories,150,Piece,Medina,Medina_Mall_226,Mall,97,1/16/2026,14550
785,P5404,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Cafe_143,Cafe,99,9/7/2025,4455
786,P6294,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Retail Shop_157,Retail Shop,98,8/20/2025,11760
787,P2985,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Cafe_270,Cafe,35,2/27/2025,3850
788,P5706,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Cafe_42,Cafe,97,6/4/2025,3346.5
789,P9243,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Mall_40,Mall,15,5/11/2025,2700
790,P2789,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Mall_293,Mall,37,10/19/2025,1406
791,P1553,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Cafe_96,Cafe,55,9/30/2025,4125
792,P3705,Gooseneck Kettle 1L,Drip Tools,180,Piece,Mecca,Mecca_Retail Shop_88,Retail Shop,74,3/21/2025,13320
793,P7189,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Tabuk,Tabuk_Mall_224,Mall,35,1/15/2026,2625
794,P5425,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Mall_173,Mall,50,10/29/2025,2250
795,P8162,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Qassim,Qassim_Mall_220,Mall,85,7/18/2025,6375
796,P4584,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Cafe_269,Cafe,94,10/11/2025,4230
797,P4301,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Cafe_210,Cafe,9,4/24/2025,855
